date,equity,daily_return,target_exposure,actual_equivalent_exposure,trend_label,vix_label
2020-12-11,196104.85992396733,-0.001172488382840342,100.0,100.0,accelerating_bull,normal
2020-12-14,195226.83357273703,-0.004477330911486499,100.0,100.0,accelerating_bull,normal
2020-12-15,197866.21776185805,0.013519576898416652,100.0,100.0,accelerating_bull,normal
2020-12-16,198176.7179973123,0.0015692432946181611,100.0,100.0,accelerating_bull,normal
2020-12-17,199284.94492612494,0.00559211465409204,100.0,100.0,accelerating_bull,normal
2020-12-18,198489.1922366475,-0.003993039663745868,100.0,100.0,accelerating_bull,normal
2020-12-21,197779.502591373,-0.003575457370134205,100.0,100.0,accelerating_bull,normal
2020-12-22,197446.21318611444,-0.001685156453988812,100.0,100.0,accelerating_bull,normal
2020-12-23,197623.59153484643,0.0008983628800456334,100.0,100.0,accelerating_bull,normal
2020-12-24,198392.43079641112,0.0038904224723044223,100.0,100.0,accelerating_bull,normal
2020-12-28,200096.84214734306,0.008591110780234334,100.0,100.0,accelerating_bull,normal
2020-12-29,199715.08389679308,-0.0019078674428498754,100.0,100.0,accelerating_bull,normal
2020-12-30,199999.99258193347,0.0014265756976454824,100.0,100.0,accelerating_bull,normal
2020-12-31,201016.1639547617,0.0050808570525917585,100.0,100.0,accelerating_bull,normal
2021-01-04,198279.57769953806,-0.013613762203916635,100.0,100.0,accelerating_bull,normal
2021-01-05,199645.18300936554,0.006887271627624925,100.0,100.0,accelerating_bull,normal
2021-01-06,200838.73273092578,0.005978354716949186,100.0,100.0,accelerating_bull,normal
2021-01-07,203822.73922258618,0.014857724160499686,100.0,100.0,accelerating_bull,normal
2021-01-08,204984.0351307343,0.0056975777706524955,100.0,100.0,accelerating_bull,normal
2021-01-11,203602.30291420076,-0.006740682100692896,100.0,100.0,accelerating_bull,normal
2021-01-12,203645.27274868093,0.0002110478804273619,100.0,100.0,accelerating_bull,normal
2021-01-13,204193.69332689483,0.002693018948152659,100.0,100.0,accelerating_bull,normal
2021-01-14,203478.61042101702,-0.003501983309215362,100.0,100.0,accelerating_bull,normal
2021-01-15,201994.68825357448,-0.007292767354623475,100.0,100.0,accelerating_bull,normal
2021-01-19,203580.7651218567,0.007852072160883461,100.0,100.0,accelerating_bull,normal
2021-01-20,206398.05641074924,0.013838690935296327,100.0,100.0,accelerating_bull,normal
2021-01-21,206586.22128068793,0.0009116600863925406,100.0,100.0,accelerating_bull,normal
2021-01-22,205855.04671817334,-0.003539319118099127,100.0,100.0,accelerating_bull,normal
2021-01-25,206666.8910642875,0.003943767029552792,100.0,100.0,accelerating_bull,normal
2021-01-26,206344.2648049931,-0.0015610931080105583,100.0,100.0,accelerating_bull,normal
2021-01-27,203318.38123100085,-0.014664248491964882,60.0,60.0,accelerating_bull,danger
2021-01-28,204367.51118315,0.005160034945178848,60.0,60.0,accelerating_bull,danger
2021-01-29,201912.72560796005,-0.012011623378776681,60.0,60.0,accelerating_bull,danger
2021-02-01,203929.27943962236,0.009987254768566123,60.0,60.0,accelerating_bull,danger
2021-02-02,206812.90208261524,0.0141403071246895,100.0,100.0,accelerating_bull,normal
2021-02-03,206975.53963638647,0.0007863994563852561,100.0,100.0,accelerating_bull,normal
2021-02-04,209327.91158751314,0.011365458716809274,100.0,100.0,accelerating_bull,normal
2021-02-05,210151.81392480835,0.0039359411320107895,100.0,100.0,accelerating_bull,normal
2021-02-08,211669.4978951197,0.007221845683684558,100.0,100.0,accelerating_bull,normal
2021-02-09,211528.57377855034,-0.0006657743225676471,100.0,100.0,accelerating_bull,normal
2021-02-10,211436.4604737596,-0.0004354650681245298,100.0,100.0,accelerating_bull,normal
2021-02-11,211777.92293096718,0.0016149648761736302,100.0,100.0,accelerating_bull,normal
2021-02-12,213032.15239804017,0.005922380622657366,120.0,119.99000000000001,accelerating_bull,low
2021-02-16,212847.69228325252,-0.0008658792239164548,100.0,100.0,accelerating_bull,normal
2021-02-17,212896.4974664535,0.00022929627602463754,100.0,100.0,accelerating_bull,normal
2021-02-18,211990.45342948523,-0.004255795880864777,100.0,100.0,accelerating_bull,normal
2021-02-19,211616.05506710164,-0.0017661095409097216,100.0,100.0,accelerating_bull,normal
2021-02-22,209988.3915356618,-0.007691588102442082,100.0,100.0,accelerating_bull,normal
2021-02-23,210243.35593113775,0.001214183287044479,100.0,100.0,accelerating_bull,normal
2021-02-24,212560.12588310917,0.011019468090731177,100.0,100.0,accelerating_bull,normal
2021-02-25,207438.33849955627,-0.024095711094796135,100.0,100.0,accelerating_bull,normal
2021-02-26,206369.4800868512,-0.005152656063658889,100.0,100.0,accelerating_bull,normal
2021-03-01,211371.8868619329,0.024240051256495976,100.0,100.0,accelerating_bull,normal
2021-03-02,209722.57759144218,-0.007802879062947632,100.0,100.0,accelerating_bull,normal
2021-03-03,206944.57731484697,-0.013246071588949304,100.0,100.0,accelerating_bull,normal
2021-03-04,204383.71030228876,-0.01237465144429517,100.0,100.0,accelerating_bull,normal
2021-03-05,208143.6658847669,0.0183965521367484,100.0,100.0,accelerating_bull,normal
2021-03-08,207107.39169058378,-0.00497864871255238,100.0,100.0,accelerating_bull,normal
2021-03-09,210064.3561630129,0.014277445378901854,100.0,100.0,accelerating_bull,normal
2021-03-10,211371.88686193293,0.006224429135923248,100.0,100.0,accelerating_bull,normal
2021-03-11,213515.0284617149,0.010139198885904088,100.0,100.0,accelerating_bull,normal
2021-03-12,213802.57707571276,0.0013467371176143494,100.0,100.0,accelerating_bull,normal
2021-03-15,215077.64805912925,0.0059637774289547085,100.0,100.0,accelerating_bull,normal
2021-03-16,214751.07943107586,-0.0015183754843905769,120.0,119.99000000000001,accelerating_bull,low
2021-03-17,215628.78458214246,0.0040870814404835535,120.0,119.99000000000001,accelerating_bull,low
2021-03-18,211863.21656110408,-0.017463197357140806,100.0,119.99000000000001,accelerating_bull,normal
2021-03-19,211391.86325155446,-0.002224800119626682,100.0,119.99000000000001,accelerating_bull,normal
2021-03-22,213416.25068172716,0.009576468077031365,120.0,119.99000000000001,accelerating_bull,low
2021-03-23,211736.46958362672,-0.007870914669031226,100.0,100.0,accelerating_bull,normal
2021-03-24,210660.14500479097,-0.0050833216448366025,100.0,100.0,accelerating_bull,normal
2021-03-25,211845.21040928573,0.005625484613939635,120.0,100.0,accelerating_bull,low
2021-03-26,215259.07196909975,0.01611488668173533,120.0,100.0,accelerating_bull,low
2021-03-29,215150.34890574485,-0.0005050800524240007,100.0,100.0,accelerating_bull,normal
2021-03-30,214464.47437110217,-0.00318788483556287,120.0,119.99000000000001,accelerating_bull,low
2021-03-31,215506.50529025076,0.004858757713622512,120.0,119.99000000000001,accelerating_bull,low
2021-04-01,218297.92316194827,0.012952824175483418,120.0,119.99000000000001,accelerating_bull,low
2021-04-05,222056.53328590858,0.017217800652972327,120.0,119.99000000000001,accelerating_bull,low
2021-04-06,221898.07105137507,-0.0007136121247533489,120.0,119.99000000000001,accelerating_bull,low
2021-04-07,222205.20965023106,0.0013841427165217225,120.0,119.99000000000001,accelerating_bull,low
2021-04-08,223469.7150011597,0.005690709740420048,120.0,119.99000000000001,accelerating_bull,low
2021-04-09,225418.075032601,0.008718675957640122,120.0,119.99000000000001,accelerating_bull,low
2021-04-12,225515.6055135317,0.00043266486468138967,120.0,119.99000000000001,accelerating_bull,low
2021-04-13,226316.51688819268,0.0035514676371828507,120.0,119.99000000000001,accelerating_bull,low
2021-04-14,225388.0106414086,-0.004102688833987392,120.0,119.99000000000001,accelerating_bull,low
2021-04-15,228292.14954603423,0.012885063834411691,120.0,119.99000000000001,accelerating_bull,low
2021-04-16,229206.66629682452,0.004005905383119179,120.0,119.99000000000001,accelerating_bull,low
2021-04-19,227854.37038886725,-0.0058998978075360045,120.0,119.99000000000001,accelerating_bull,low
2021-04-20,225851.57446466188,-0.008789806931450497,120.0,119.99000000000001,accelerating_bull,low
2021-04-21,228414.6709763215,0.0113485881944146,120.0,119.99000000000001,accelerating_bull,low
2021-04-22,225910.48146325562,-0.010963347942415954,120.0,119.99000000000001,accelerating_bull,low
2021-04-23,228848.38757950754,0.013004735757378934,120.0,119.99000000000001,accelerating_bull,low
2021-04-26,229420.54911187486,0.002500177250182945,120.0,119.99000000000001,accelerating_bull,low
2021-04-27,229360.11803676025,-0.00026340742077608434,120.0,119.99000000000001,accelerating_bull,low
2021-04-28,229280.02627996285,-0.00034919652763942317,120.0,119.99000000000001,accelerating_bull,low
2021-04-29,231032.11389246912,0.007641693177262893,120.0,119.99000000000001,accelerating_bull,low
2021-04-30,229209.55371047225,-0.007888774211039572,120.0,119.99000000000001,accelerating_bull,low
2021-05-03,229801.7027851568,0.0025834397611215823,120.0,119.99000000000001,accelerating_bull,low
2021-05-04,228099.43392695303,-0.007407555460088323,120.0,119.99000000000001,accelerating_bull,low
2021-05-05,228183.94307804463,0.00037049259455278725,120.0,119.99000000000001,accelerating_bull,low
2021-05-06,230369.3581549495,0.009577427085469397,120.0,119.99000000000001,accelerating_bull,low
2021-05-07,232379.99908134958,0.008727900891435837,120.0,119.99000000000001,accelerating_bull,low
2021-05-10,229617.8202096308,-0.011886474234608448,120.0,119.99000000000001,accelerating_bull,low
2021-05-11,227568.53944586508,-0.008924746179955978,100.0,100.0,accelerating_bull,normal
2021-05-12,222733.7835516597,-0.0212452736480101,100.0,100.0,accelerating_bull,normal
2021-05-13,225409.32319559582,0.012012275826650987,100.0,100.0,accelerating_bull,normal
2021-05-14,228870.58562019403,0.015355453694321008,120.0,100.0,accelerating_bull,low
2021-05-17,228170.73509414282,-0.0030578439084025105,120.0,119.99000000000001,accelerating_bull,low
2021-05-18,225810.84371784172,-0.01034265579820053,100.0,119.99000000000001,accelerating_bull,normal
2021-05-19,225099.38826496128,-0.0031506700084316663,100.0,119.99000000000001,accelerating_bull,normal
2021-05-20,228004.01783473798,0.012903764831016403,100.0,119.99000000000001,accelerating_bull,normal
2021-05-21,227778.9788170286,-0.0009869958426455719,100.0,119.99000000000001,accelerating_bull,normal
2021-05-24,230564.0579483846,0.012227112202452994,120.0,119.99000000000001,accelerating_bull,low
2021-05-25,229949.12268546422,-0.002667090735617022,120.0,119.99000000000001,accelerating_bull,low
2021-05-26,230495.65085634743,0.0023767351860297476,120.0,119.99000000000001,accelerating_bull,low
2021-05-27,230639.72336361246,0.0006250552091969965,120.0,119.99000000000001,accelerating_bull,low
2021-05-28,231133.6151835249,0.0021413996371033705,120.0,119.99000000000001,accelerating_bull,low
2021-06-01,230888.27670571645,-0.001061457363584573,120.0,119.99000000000001,accelerating_bull,low
2021-06-02,231322.82671106278,0.0018820791230564121,120.0,119.99000000000001,accelerating_bull,low
2021-06-03,230291.6124206387,-0.004457901129282622,120.0,119.99000000000001,accelerating_bull,low
2021-06-04,232817.7292097109,0.010969208832747754,120.0,119.99000000000001,accelerating_bull,low
2021-06-07,232545.63411546953,-0.0011687043558280905,120.0,119.99000000000001,accelerating_bull,low
2021-06-08,232603.97849640428,0.0002508943294364557,120.0,119.99000000000001,accelerating_bull,low
2021-06-09,232186.47918551182,-0.0017948932498542667,120.0,119.99000000000001,accelerating_bull,low
2021-06-10,233480.3935530966,0.0055727377930174914,120.0,119.99000000000001,accelerating_bull,low
2021-06-11,233942.17451799335,0.001977814744396367,120.0,119.99000000000001,accelerating_bull,low
2021-06-14,234569.6414090414,0.002682145245255114,120.0,119.99000000000001,accelerating_bull,low
2021-06-15,234052.2721619682,-0.002205610427527697,120.0,119.99000000000001,accelerating_bull,low
2021-06-16,232483.13146018583,-0.006704231867898711,120.0,119.99000000000001,accelerating_bull,low
2021-06-17,232389.5183514362,-0.0004026662414673939,120.0,119.99000000000001,accelerating_bull,low
2021-06-18,229254.4534418074,-0.013490560726959089,100.0,100.0,accelerating_bull,normal
2021-06-21,233191.46755180965,0.017173119435176618,120.0,119.99000000000001,accelerating_bull,low
2021-06-22,234686.2145461899,0.006409955776139901,120.0,119.99000000000001,accelerating_bull,low
2021-06-23,234345.65669583596,-0.0014511199603797571,120.0,119.99000000000001,accelerating_bull,low
2021-06-24,236008.0407870853,0.007093726910445769,120.0,119.99000000000001,accelerating_bull,low
2021-06-25,237012.85933495645,0.004257560651408599,120.0,119.99000000000001,accelerating_bull,low
2021-06-28,237585.00817321823,0.0024139991385581016,120.0,119.99000000000001,accelerating_bull,low
2021-06-29,237737.30407754524,0.0006410164744735854,120.0,119.99000000000001,accelerating_bull,low
2021-06-30,237976.19809144468,0.0010048654956629009,120.0,119.99000000000001,accelerating_bull,low
2021-07-01,239556.03989274453,0.006638654680468507,120.0,119.99000000000001,accelerating_bull,low
2021-07-02,241751.97682731153,0.009166694087739137,120.0,119.99000000000001,accelerating_bull,low
2021-07-06,241222.4810774724,-0.0021902437232907243,120.0,119.99000000000001,accelerating_bull,low
2021-07-07,242244.2959244198,0.004235985146920218,120.0,119.99000000000001,accelerating_bull,low
2021-07-08,239874.65627037743,-0.009782024567388463,120.0,119.99000000000001,accelerating_bull,low
2021-07-09,242946.06133853795,0.012804208314106265,120.0,119.99000000000001,accelerating_bull,low
2021-07-12,243989.01829083238,0.004292956825676173,120.0,119.99000000000001,accelerating_bull,low
2021-07-13,242989.83915670612,-0.004095180763157314,120.0,119.99000000000001,accelerating_bull,low
2021-07-14,243423.82358968005,0.001786018849512785,120.0,119.99000000000001,accelerating_bull,low
2021-07-15,242424.97656586146,-0.0041033248475394034,120.0,119.99000000000001,accelerating_bull,low
2021-07-16,240142.31345058134,-0.009415956835866603,120.0,119.99000000000001,accelerating_bull,low
2021-07-19,236595.89168199172,-0.014768000347924692,100.0,100.0,accelerating_bull,normal
2021-07-20,239986.37975624026,0.014330291410155516,120.0,100.0,accelerating_bull,low
2021-07-21,241929.42237867994,0.008096470409751033,120.0,100.0,accelerating_bull,low
2021-07-22,242436.06183068914,0.002094162202463279,120.0,100.0,accelerating_bull,low
2021-07-23,244930.2212716751,0.010287906106674072,120.0,100.0,accelerating_bull,low
2021-07-26,245650.540193845,0.002940914838642522,120.0,119.99000000000001,accelerating_bull,low
2021-07-27,244305.981472658,-0.00547346128417231,120.0,119.99000000000001,accelerating_bull,low
2021-07-28,244184.62329690598,-0.0004967466413244369,120.0,119.99000000000001,accelerating_bull,low
2021-07-29,245398.59377225797,0.004971527113220052,120.0,119.99000000000001,accelerating_bull,low
2021-07-30,243967.45319194093,-0.005831902124285174,120.0,119.99000000000001,accelerating_bull,low
2021-08-02,243352.0718613587,-0.002522391091643177,120.0,119.99000000000001,accelerating_bull,low
2021-08-03,245726.46937941998,0.009757046652201801,120.0,119.99000000000001,accelerating_bull,low
2021-08-04,244274.97011712682,-0.005906971544249627,120.0,119.99000000000001,accelerating_bull,low
2021-08-05,246130.01386576903,0.007594080342135531,120.0,119.99000000000001,accelerating_bull,low
2021-08-06,246616.83765035882,0.001977913123814652,120.0,119.99000000000001,accelerating_bull,low
2021-08-09,246374.97328974458,-0.0009807293083416455,120.0,119.99000000000001,accelerating_bull,low
2021-08-10,246741.53687481768,0.001487828005330653,120.0,119.99000000000001,accelerating_bull,low
2021-08-11,247476.0361616357,0.0029767962707903644,120.0,119.99000000000001,accelerating_bull,low
2021-08-12,248364.81199972704,0.0035913612157212117,120.0,119.99000000000001,accelerating_bull,low
2021-08-13,248905.94710090978,0.0021787913385384315,120.0,119.99000000000001,accelerating_bull,low
2021-08-16,249608.0359938573,0.002820699549870079,120.0,119.99000000000001,accelerating_bull,low
2021-08-17,247643.48265226147,-0.007870553260729848,120.0,119.99000000000001,accelerating_bull,low
2021-08-18,244933.06566279358,-0.01094483472950436,100.0,100.0,accelerating_bull,normal
2021-08-19,245312.29954154702,0.0015483163848344361,100.0,100.0,accelerating_bull,normal
2021-08-20,247264.26693692003,0.007957071043812158,120.0,100.0,accelerating_bull,low
2021-08-23,249872.93278293987,0.010550112550979084,120.0,119.99000000000001,accelerating_bull,low
2021-08-24,250347.6843920292,0.0018999721330429386,120.0,119.99000000000001,accelerating_bull,low
2021-08-25,250976.87464219832,0.0025132657076384233,120.0,119.99000000000001,accelerating_bull,low
2021-08-26,249197.88491308503,-0.007088261544612433,120.0,119.99000000000001,accelerating_bull,low
2021-08-27,251870.1960570311,0.010723650984751015,120.0,119.99000000000001,accelerating_bull,low
2021-08-30,253198.0297449362,0.005271896828969936,120.0,119.99000000000001,accelerating_bull,low
2021-08-31,252746.67429199853,-0.0017826183457761197,120.0,119.99000000000001,accelerating_bull,low
2021-09-01,252906.6747876586,0.0006330468881865823,120.0,119.99000000000001,accelerating_bull,low
2021-09-02,253839.08173277453,0.0036867628974157156,120.0,119.99000000000001,accelerating_bull,low
2021-09-03,253763.99961789028,-0.0002957862688901463,120.0,119.99000000000001,accelerating_bull,low
2021-09-07,252674.05026348273,-0.004295129947702407,120.0,119.99000000000001,accelerating_bull,low
2021-09-08,252303.48110769174,-0.0014665896850292463,120.0,119.99000000000001,accelerating_bull,low
2021-09-09,251006.49584012467,-0.005140576189725523,120.0,119.99000000000001,accelerating_bull,low
2021-09-10,249027.41245698155,-0.007884590303207428,100.0,100.0,accelerating_bull,normal
2021-09-13,249790.9222488776,0.0030659668522554353,120.0,119.99000000000001,accelerating_bull,low
2021-09-14,248172.26746028717,-0.006480038481853588,120.0,119.99000000000001,accelerating_bull,low
2021-09-15,250658.3977946363,0.010017760484647921,120.0,119.99000000000001,accelerating_bull,low
2021-09-16,250180.38440682788,-0.0019070312106599992,120.0,119.99000000000001,accelerating_bull,low
2021-09-17,247255.04736797308,-0.011692911279957944,100.0,119.99000000000001,accelerating_bull,normal
2021-09-20,243132.225020034,-0.016674370824080076,100.0,100.0,accelerating_bull,normal
2021-09-21,242902.58326606304,-0.0009445138502395256,100.0,100.0,accelerating_bull,normal
2021-09-22,245272.03226633242,0.009754729523292038,100.0,100.0,accelerating_bull,normal
2021-09-23,248252.0831966844,0.012149982624664046,120.0,100.0,accelerating_bull,low
2021-09-24,248661.0484647437,0.0016473789979651876,120.0,100.0,accelerating_bull,low
2021-09-27,247806.29695024417,-0.0034374161927526285,120.0,119.99000000000001,accelerating_bull,low
2021-09-28,241812.99019802012,-0.024185449788741216,100.0,119.99000000000001,accelerating_bull,normal
2021-09-29,242300.275667163,0.002015133549044786,100.0,119.99000000000001,accelerating_bull,normal
2021-09-30,238745.6493392362,-0.014670335467589894,100.0,119.99000000000001,accelerating_bull,normal
2021-10-01,242148.98734806714,0.014255078650648297,80.0,119.99000000000001,confirmed_bull,normal
2021-10-04,239650.76924691588,-0.010316863714818237,80.0,80.0,confirmed_bull,normal
2021-10-05,241645.64447328757,0.008324092731437638,80.0,80.0,confirmed_bull,normal
2021-10-06,242449.05726607385,0.003324755943925517,80.0,80.0,confirmed_bull,normal
2021-10-07,244125.96092695225,0.0069165196177193525,96.0,80.0,confirmed_bull,low
2021-10-08,243769.76364700234,-0.0014590716964202777,96.0,80.0,confirmed_bull,low
2021-10-11,242357.9296425736,-0.005791669907319452,80.0,80.0,confirmed_bull,normal
2021-10-12,241785.21343769936,-0.0023631007482152098,96.0,96.0,confirmed_bull,low
2021-10-13,242620.26951295548,0.0034537102719529853,96.0,96.0,confirmed_bull,low
2021-10-14,246538.03969317765,0.016147744737432176,96.0,96.0,confirmed_bull,low
2021-10-15,248340.50887582047,0.007311119958956595,96.0,96.0,confirmed_bull,low
2021-10-18,249046.30853927878,0.0028420641749238485,96.0,96.0,confirmed_bull,low
2021-10-19,250890.8559381211,0.0074064434428321845,96.0,96.0,confirmed_bull,low
2021-10-20,251836.82657388883,0.0037704468432323067,96.0,96.0,confirmed_bull,low
2021-10-21,252467.40967310502,0.0025039352178749395,96.0,96.0,confirmed_bull,low
2021-10-22,252216.2642980291,-0.0009947635435445079,96.0,96.0,confirmed_bull,low
2021-10-25,253514.7525976815,0.005148313108460272,96.0,96.0,confirmed_bull,low
2021-10-26,253733.82097538086,0.0008641247716538202,96.0,96.0,confirmed_bull,low
2021-10-27,252654.73427319527,-0.004252829591409792,96.0,96.0,confirmed_bull,low
2021-10-28,254994.99295300103,0.00926267495654855,96.0,96.0,confirmed_bull,low
2021-10-29,255491.75344752378,0.001948118622918713,96.0,96.0,confirmed_bull,low
2021-11-01,256017.87592226782,0.002059254232845971,120.0,119.99000000000001,accelerating_bull,low
2021-11-02,257258.6661877757,0.00484649855420486,120.0,119.99000000000001,accelerating_bull,low
2021-11-03,259142.04681973803,0.007320960882956808,120.0,119.99000000000001,accelerating_bull,low
2021-11-04,260606.14143877244,0.0056497763948466055,120.0,119.99000000000001,accelerating_bull,low
2021-11-05,261689.80608870072,0.004158246785534409,120.0,119.99000000000001,accelerating_bull,low
2021-11-08,261956.67114224882,0.0010197762669349997,120.0,119.99000000000001,accelerating_bull,low
2021-11-09,260916.4662931647,-0.003970904213083539,120.0,119.99000000000001,accelerating_bull,low
2021-11-10,258396.55590193102,-0.009657920126828333,120.0,119.99000000000001,accelerating_bull,low
2021-11-11,258495.65073937428,0.00038349906444132926,120.0,119.99000000000001,accelerating_bull,low
2021-11-12,260835.27412252352,0.009050919721307466,120.0,119.99000000000001,accelerating_bull,low
2021-11-15,260941.18863936336,0.0004060590240186355,120.0,119.99000000000001,accelerating_bull,low
2021-11-16,262179.106705579,0.004744050077607716,120.0,119.99000000000001,accelerating_bull,low
2021-11-17,261413.70163005244,-0.002919397678725278,120.0,119.99000000000001,accelerating_bull,low
2021-11-18,262477.78772119136,0.0040705061919238845,120.0,119.99000000000001,accelerating_bull,low
2021-11-19,261913.34628581404,-0.002150435053105832,120.0,119.99000000000001,accelerating_bull,low
2021-11-22,261027.3643603133,-0.0033827292043907683,120.0,119.99000000000001,accelerating_bull,low
2021-11-23,261441.4349650258,0.0015863110970271927,120.0,119.99000000000001,accelerating_bull,low
2021-11-24,262277.7324528326,0.003198794743146661,120.0,119.99000000000001,accelerating_bull,low
2021-11-26,256428.10789215768,-0.02230316888120465,100.0,100.0,accelerating_bull,normal
2021-11-29,259573.60288630167,0.012266576468547008,100.0,100.0,accelerating_bull,normal
2021-11-30,254522.912506423,-0.019457642548079024,100.0,100.0,accelerating_bull,normal
2021-12-01,252826.71545837627,-0.006664221430374861,60.0,60.0,accelerating_bull,danger
2021-12-02,255150.1130025704,0.00918968369296662,100.0,60.0,accelerating_bull,normal
2021-12-03,253818.02104820713,-0.005220816634911118,60.0,60.0,accelerating_bull,danger
2021-12-06,256824.11676955668,0.011843507836579503,100.0,100.0,accelerating_bull,normal
2021-12-07,262136.43178905235,0.020684642417216237,100.0,100.0,accelerating_bull,normal
2021-12-08,262830.583734864,0.002648055980140507,120.0,100.0,accelerating_bull,low
2021-12-09,261056.06843521408,-0.0067515556006984,100.0,100.0,accelerating_bull,normal
2021-12-10,263513.50480122154,0.009413442793103632,120.0,100.0,accelerating_bull,low
2021-12-13,261179.26282327223,-0.008858149337393928,100.0,100.0,accelerating_bull,normal
2021-12-14,259382.28576471392,-0.006880244009932146,100.0,100.0,accelerating_bull,normal
2021-12-15,264244.09620160086,0.018743802887515388,120.0,119.99000000000001,accelerating_bull,low
2021-12-16,261446.76669812744,-0.010586157055858086,100.0,119.99000000000001,accelerating_bull,normal
2021-12-17,258106.7392132969,-0.012775172273164912,100.0,119.99000000000001,accelerating_bull,normal
2021-12-20,255362.15983421268,-0.010633505298814128,100.0,100.0,accelerating_bull,normal
2021-12-21,259897.13068615302,0.017758977504280793,100.0,100.0,accelerating_bull,normal
2021-12-22,262495.80022328167,0.009998838887785855,120.0,100.0,accelerating_bull,low
2021-12-23,264129.0789705975,0.0062221138240174945,120.0,100.0,accelerating_bull,low
2021-12-27,268613.0096899044,0.016976285749310073,120.0,119.99000000000001,accelerating_bull,low
2021-12-28,268348.405579648,-0.0009850755574417093,120.0,119.99000000000001,accelerating_bull,low
2021-12-29,268758.9674625448,0.0015299583465382925,120.0,119.99000000000001,accelerating_bull,low
2021-12-30,267866.157976723,-0.003321970962499027,120.0,119.99000000000001,accelerating_bull,low
2021-12-31,267054.8876850364,-0.0030286404890201373,120.0,119.99000000000001,accelerating_bull,low
2022-01-03,268908.9568456562,0.006942652039405871,120.0,119.99000000000001,accelerating_bull,low
2022-01-04,268799.58098139014,-0.0004067393869994981,120.0,119.99000000000001,accelerating_bull,low
2022-01-05,262604.9536801364,-0.02304552439641864,120.0,119.99000000000001,accelerating_bull,low
2022-01-06,262307.71898889693,-0.0011318700849851327,120.0,119.99000000000001,accelerating_bull,low
2022-01-07,261062.09523309115,-0.0047487117825095616,120.0,119.99000000000001,accelerating_bull,low
2022-01-10,260671.12698754162,-0.0014976063269562462,120.0,119.99000000000001,accelerating_bull,low
2022-01-11,263518.7567149809,0.010924223792439134,120.0,119.99000000000001,accelerating_bull,low
2022-01-12,264372.34698435734,0.0032392011863494182,120.0,119.99000000000001,accelerating_bull,low
2022-01-13,260729.65345270967,-0.013778648081764766,100.0,100.0,accelerating_bull,normal
2022-01-14,260836.32901447162,0.00040914242146716795,120.0,100.0,accelerating_bull,low
2022-01-18,256216.94127564545,-0.017709909337705332,100.0,100.0,accelerating_bull,normal
2022-01-19,253556.62526195616,-0.010383060544100653,100.0,100.0,accelerating_bull,normal
2022-01-20,250750.1591892674,-0.011068399690953856,100.0,100.0,accelerating_bull,normal
2022-01-21,245827.81285503737,-0.019630481392893695,100.0,100.0,accelerating_bull,normal
2022-01-24,246871.7625993676,0.004246670595185353,100.0,100.0,accelerating_bull,normal
2022-01-25,245425.00448122097,-0.005860362898184057,48.0,48.0,confirmed_bull,danger
2022-01-26,245129.46170325935,-0.0012042080984629954,48.0,48.0,confirmed_bull,danger
2022-01-27,244548.45024204458,-0.0023702228902950395,0.0,48.0,risk_off,danger
2022-01-28,247463.7161798126,0.011921015794140502,80.0,48.0,confirmed_bull,normal
2022-01-31,251029.37009025205,0.014408794814382198,80.0,80.0,confirmed_bull,normal
2022-02-01,252386.33233934452,0.005405591579202885,80.0,80.0,confirmed_bull,normal
2022-02-02,254347.71876484615,0.007771365459142566,80.0,80.0,confirmed_bull,normal
2022-02-03,249564.95951591196,-0.01880401865666439,80.0,80.0,confirmed_bull,normal
2022-02-04,250503.74618515294,0.003761692631297109,80.0,80.0,confirmed_bull,normal
2022-02-07,249860.60600644644,-0.002567387468254268,80.0,80.0,confirmed_bull,normal
2022-02-08,251505.27530895083,0.006582347368764375,80.0,80.0,confirmed_bull,normal
2022-02-09,255039.0757554658,0.01405060169085523,96.0,96.0,confirmed_bull,low
2022-02-10,250640.4171684664,-0.017246998617642822,80.0,96.0,confirmed_bull,normal
2022-02-11,245895.75074588959,-0.01893017285950229,80.0,96.0,confirmed_bull,normal
2022-02-14,245252.65949339958,-0.0026153003886373763,80.0,80.0,confirmed_bull,normal
2022-02-15,248416.77480775263,0.012901451592365732,80.0,80.0,confirmed_bull,normal
2022-02-16,248639.5384380787,0.0008967334452291809,80.0,80.0,confirmed_bull,normal
2022-02-17,244390.4996245052,-0.017089151790843093,80.0,80.0,confirmed_bull,normal
2022-02-18,243124.54706601542,-0.005180039978783402,80.0,80.0,confirmed_bull,normal
2022-02-22,243124.54706601542,0.0,0.0,0.0,risk_off,normal
2022-02-23,243124.54706601542,0.0,0.0,0.0,risk_off,danger
2022-02-24,243124.54706601542,0.0,0.0,0.0,risk_off,danger
2022-02-25,243124.54706601542,0.0,0.0,0.0,risk_off,normal
2022-02-28,243124.54706601542,0.0,0.0,0.0,risk_off,danger
2022-03-01,243124.54706601542,0.0,0.0,0.0,risk_off,danger
2022-03-02,243124.54706601542,0.0,0.0,0.0,risk_off,danger
2022-03-03,243124.54706601542,0.0,0.0,0.0,risk_off,danger
2022-03-04,243124.54706601542,0.0,0.0,0.0,risk_off,danger
2022-03-07,243124.54706601542,0.0,0.0,0.0,risk_off,danger
2022-03-08,243124.54706601542,0.0,0.0,0.0,risk_off,danger
