date,equity,buy_hold_equity,leveraged_buy_hold_equity,ma120_timing_equity,leveraged_ma120_timing_equity,daily_return,buy_hold_daily_return,leveraged_buy_hold_daily_return,ma120_timing_daily_return,leveraged_ma120_timing_daily_return,target_exposure,actual_equivalent_exposure,overnight_equivalent_exposure,intraday_equivalent_exposure,post_close_equivalent_exposure,pending_next_open_equivalent_exposure,local_defensive_percent,post_close_local_defensive_percent,trend_label,vix_label
2025-09-18,1516718.3496702602,1235414.149152576,1641088.2546665492,1139556.7493520614,1436572.722778201,0.01398190127508355,0.004672538520265945,0.01398190127508355,0.004672538520265945,0.01398190127508355,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-19,1539200.1043212248,1241532.8853363898,1665413.4983810557,1145200.724791838,1457866.508469387,0.01482262982830814,0.004952781371340809,0.01482262982830814,0.004952781371340809,0.01482262982830814,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-22,1560991.4638245401,1247406.7021334735,1688991.7350008485,1150618.7844604647,1478506.3805072785,0.014157587075349939,0.004731100453688075,0.014157587075349939,0.004731100453688075,0.014157587075349939,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-23,1535443.6321322317,1240616.36093654,1661348.997948475,1144355.3147190206,1454308.5337921795,-0.016366413452200725,-0.005443566388828813,-0.016366413452200725,-0.005443566388828813,-0.016366413452200725,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-24,1520733.138385872,1236669.1744207244,1645432.253410674,1140714.3955680344,1440375.3641570827,-0.009580614643555344,-0.003181633452613686,-0.009580614643555344,-0.003181633452613686,-0.009580614643555344,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-25,1499631.130944334,1230963.8042904634,1622599.895267369,1135451.7125690174,1420388.4178048042,-0.013876206751130474,-0.0046134974884720625,-0.013876206751130474,-0.0046134974884720625,-0.013876206751130474,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-26,1525352.382428914,1238016.173635788,1650430.2724206788,1141956.8793520762,1444750.520555456,0.01715171881526841,0.005729144366994232,0.01715171881526841,0.005729144366994232,0.01715171881526841,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-29,1538158.3029975859,1241495.4527437624,1664286.270035535,1145166.196643036,1456879.757458944,0.00839538503770528,0.0028103664411398555,0.00839538503770528,0.0028103664411398555,0.00839538503770528,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-09-30,1555485.4809179197,1246172.0006962914,1683034.2651249066,1149479.8851228293,1473291.3418302203,0.01126488599162164,0.0037668667591119753,0.01126488599162164,0.0037668667591119753,0.01126488599162164,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-10-01,1571330.7721934593,1250418.3034814142,1700178.8598413295,1153396.711720532,1488299.3446251126,0.010186717568195633,0.0034074772846366397,0.010186717568195633,0.0034074772846366397,0.010186717568195633,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-10-02,1576704.246261847,1251858.539706335,1705992.9552416413,1154725.1981328784,1493388.8764257135,0.0034196963258644386,0.001151803537192908,0.0034196963258644386,0.001151803537192908,0.0034196963258644386,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-10-03,1576578.0841077464,1251840.053057829,1705856.4478740585,1154708.1458876112,1493269.3808652707,-8.001637237912374e-05,-1.4767362221612679e-05,-8.001637237912374e-05,-1.4767362221612679e-05,-8.001637237912374e-05,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-10-06,1593483.6874614882,1256329.4380472216,1724148.299560239,1158849.193623394,1509281.66728969,0.01072297244529404,0.003586228910336109,0.01072297244529404,0.003586228910336109,0.01072297244529404,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-10-07,1575703.2920599002,1251671.6063910061,1704909.9234548686,1154552.7692180017,1492440.814115015,-0.011158191038599977,-0.003707492250961897,-0.011158191038599977,-0.003707492250961897,-0.011158191038599977,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-10-08,1603835.020895014,1259135.3897835196,1735348.4355126983,1161437.4278941832,1519086.0210500427,0.017853442952662522,0.005963052412792269,0.017853442952662522,0.005963052412792269,0.017853442952662522,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-10-09,1589838.7705894974,1255487.6640087222,1720204.501907128,1158072.7339336139,1505829.3531825691,-0.008726739423426647,-0.0028970083792374535,-0.008726739423426647,-0.0028970083792374535,-0.008726739423426647,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-10-10,1460872.3245970253,1221554.5594964644,1580662.8923457046,1126772.543386228,1383677.6837531647,-0.08111919798298321,-0.02702782789908964,-0.08111919798298321,-0.02702782789908964,-0.08111919798298321,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
2025-10-13,1528067.3527830073,1240298.183899208,1653367.868554357,1144061.825454203,1447322.0278855346,0.045996509793911976,0.015344074693208754,0.045996509793911976,0.015344074693208754,0.045996509793911976,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,accelerating_bull,low
